,R_x,f_1,f_2,Generation,Rank
41,9-1-3-11-17-22-0-18-13-6-10-2-29-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1-9*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*5-21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*2-29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.423018470890812,543.0,1403,0.0
42,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*5-21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*5-21-2-29-27-16-28-17-19-22-18-0*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5-21*2-29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.430734159457565,542.0,1370,0.0
43,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*5-21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5-21*2-29-27-7-25-22-19-12-8-26-0-13-6-5*,14.43394902969371,541.0,1405,0.0
44,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*2-29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.443710544774374,538.0,1423,0.0
45,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*2-29-27-7-25-22-19-12-8-26-0-13-6-5*,14.457329904138415,535.0,1411,0.0
46,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16*21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5-21*2-29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.473082768295534,534.0,1379,0.0
47,9-1-3-11-17-22-0-18-13-6-10-29-2-15*23-1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14*21-6-13-18-22-17-28-7-20-23-3*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*5-21-2-29-27-16-28-17-19-22-18-0*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.477700490998364,533.0,1424,0.0
48,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16*21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*2-29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.47892798690671,531.0,1423,0.0
49,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14*21-6-13-18-22-17-28-7-20-23-3*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*5-21-2-29-27-16-28-17-19-22-18-0*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*29-27-7-25-22-19-12-8-26-0-13-6-5-21*,14.485854570960957,530.0,1408,0.0
50,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14-20*21-6-13-18-22-17-28-7-20-23-3-1*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16*21-2-29-27-16-28-17-19-22-18-0-26*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*2-29-27-7-25-22-19-12-8-26-0-13-6-5*,14.49254734627075,528.0,1416,0.0
51,9-1-3-11-17-22-0-18-13-6-10-29-2-15*1-3-4-20-7-16-15-21-5-6-13-18-19-12*1-3-24-7-27-10-21-5-6-16-28-25-11-14*21-6-13-18-22-17-28-7-20-23-3*9-23-20-7-25-0-26*9-23-14-7-27-10-15-6-13-18-12-0-28-16-2*5-21-2-29-27-16-28-17-19-22-18-0*29-2-7-20-24-1-3-23-14-11-17-22-18-13*9-1*13-18-0-25-7-4-24-14-11-17-12-8*8-12-19-17-11-3-1-9-23-14-7-16-6-5*29-27-7-25-22-19-12-8-26-0-13-6-5*,14.499473930324994,527.0,1407,0.0
11,9-3-11-25-28-16-6-5-21-10-27-7-4-24-23*4-3-1-23-14-11-17-22-18-0-26*1-23-14-11-25-7-2-15-6-13-0-12-8*9-23-14-20-7-10-15-21-5*8-12-17-28-7-20-24-1-3*5-15-10-7-24-3-1-9*9-1-3-11-17-22-0-13-6-21-5*8-12-19-22-25-7-27-29-2*12-19-0-13-6-5-21-2-29-27-7-14-23-3-1*15-10-16-28-17-19-18-0-25-7-20-4-24-14-11*26-8-12-19-17-11-3-1-9-23-14-7-16-6-13*26-0-28-16-27-29-2-10-6-13-18-12-8*,14.510550619593172,526.0,1291,0.0
12,9-3-11-25-28-16-6-5-21-10-27-7-4-24-23*4-3-1-23-14-11-17-22-18-0-26*14-11-25-7-2-15-6-13-0-12-8*9-23-14-20-7-10-15-21*8-12-17-28-7-20-24-1-3*5-15-10-7-24-3-1-9*9-1-3-11-17-22-0-13-6-21-5*8-12-19-22-25-7-27-29-2-16*12-19-0-13-6-5-21-2-29-27-7-14-23-3-1*15-10-16-28-17-19-18-0-25-7-20-4-24-14-11*26-8-12-19-17-11-3-1-9-23-14-7-16-6-13*26-0-28-16-27-29-2-10-6-13-18-12-8*,14.512391863455694,524.0,1310,0.0
13,9-3-11-25-28-16-6-5-21-10-27-7-4-24-23*4-3-1-23-14-11-17-22-18-0-26*1-23-14-11-25-7-2-15-6-13-0-12-8*9-23-14-20-7-10-15-21*8-12-17-28-7-20-24-1-3*5-15-10-7-24-3-1-9*9-1-3-11-17-22-0-13-6-21-5*8-12-19-22-25-7-27-29-2*12-19-0-13-6-5-21-2-29-27-7-14-23-3-1*15-10-16-28-17-19-18-0-25-7-20-4-24-14-11*26-8-12-19-17-11-3-1-9-23-14-7-16-6-13*26-0-28-16-27-29-2-10-6-13-18-12-8*,14.51624970773907,523.0,1325,0.0
14,9-3-11-25-28-16-6-5-21-10-27-7-4-24-23*4-3-1-23-14-11-17-22-18-0-26*23-14-11-25-7-2-15-6-13-0-12-8*9-23-14-20-7-10-15-21*8-12-17-28-7-20-24-1-3*5-15-10-7-24-3-1-9*9-1-3-11-17-22-0-13-6-21-5*8-12-19-22-25-7-27-29-2*12-19-0-13-6-5-21-2-29-27-7-14-23-3-1*15-10-16-28-17-19-18-0-25-7-20-4-24-14-11*26-8-12-19-17-11-3-1-9-23-14-7-16-6-13*26-0-28-16-27-29-2-10-6-13-18-12-8*,14.516425064297405,520.0,1269,0.0
15,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*8-12-19-17-28-16-27-10-15*1-4-7-28-0-26*17-28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.517068038344634,518.0,1424,0.0
16,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-4-7-28-0-26*17-28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.52504676174889,514.0,1415,0.0
17,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*17-28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.53285012859481,513.0,1387,0.0
18,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.534779050736498,511.0,1356,0.0
19,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-4-7-28-0-26*17-28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.536503390226796,510.0,1416,0.0
20,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*29-2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.541559504325464,509.0,1420,0.0
21,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.546235679214403,507.0,1411,0.0
22,15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.55327916764087,506.0,1365,0.0
23,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*25-11-3-9-23-14-7-16-6-13*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.557692307692308,505.0,1414,0.0
24,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-1-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*29-2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.560059621229836,504.0,1390,0.0
25,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-24-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*29-2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.561667056347908,503.0,1413,0.0
26,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-4-7-28-0-26*28-25-11-3-9-23-14-7-16-6-13*29-2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.566986205284078,502.0,1405,0.0
27,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*13-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.57321136310498,499.0,1399,0.0
28,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.5830021042787,497.0,1359,0.0
29,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.587561374795415,495.0,1405,0.0
30,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*3-1-9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.592588262801028,494.0,1427,0.0
31,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.594458732756603,493.0,1425,0.0
32,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.599018003273322,491.0,1416,0.0
33,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4-1*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.609627075052607,490.0,1362,0.0
34,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*1-9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.61392331073182,489.0,1297,0.0
35,21-15-10-7-20-14-11-17-22-18-0-26*19-18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.615326163198503,488.0,1389,0.0
36,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4-1-9*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.61848258124854,487.0,1346,0.0
37,21-15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4*2-15-5-6-16-7-24-1-3-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.626081365443069,484.0,1394,0.0
32,23-1-3-24-4-7-28-0-26*9-1-3-11-17-22-0-18-13-6-21*9-23-20-7-27-10-15-5-6-13-0-22-19-12*9-1-3-14-7-27-29-2-15-6-13-18-0-26*9-23-14-7-16-6-13*9-3-11-25-28-16-6-5*21-15-16-28-25-22-12-8*3-1-24-7-16-6-5-21-2-29*21-10-7-20-14-11-17-22-18*26-8-19-17-28-16-27-29-2-7-20-24-4*17-22-25-7-27-29-2-10-6-13-0-12-8-26*1-3-23-20-7-25-0-18-19-12-17-11-14-24-4*,14.633621697451485,483.0,1299,0.0
39,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4-1*2-15-5-6-16-7-24-1-3-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.636895019873744,482.0,1412,0.0
40,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*3-9-23-14-7-16-6-13*26-0-28-7-4*2-15-5-6-16-7-24-3-1-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.640928220715455,481.0,1362,0.0
34,23-1-3-24-4-7-28-0-26*9-1-3-11-17-22-0-18-13-6-21*1-9-23-20-7-27-10-15-5-6-13-0-22-19-12*9-1-3-14-7-27-29-2-15-6-13-18-0-26*9-23-14-7-16-6-13*9-3-11-25-28-16-6-5-21-2-29*21-15-16-28-25-22-12-8*3-1-24-7-16-6-5*21-10-7-20-14-11-17-22-18*26-8-19-17-28-16-27-29-2-7-20-24-4*17-22-25-7-27-29-2-10-6-13-0-12-8*1-3-23-20-7-25-0-18-19-12-17-11-14-24-4*,14.642535655833528,480.0,1302,0.0
41,15-10-7-20-14-11-17-22-18-0-26*18-0-28-16-2-29-27-7-25-22-12-8*9-1-3-11-17-22-0-18-13-6-21-10-2-29*5-6-13-0-12-19-22-25-28-16-15-21*29-2-7-20-23-3-1-9*12-19-17-28-16-27-10-15*9-23-14-7-16-6-13*26-0-28-7-4*2-15-5-6-16-7-24-1-3-9*19-18-0-25-7-20-24-4-23-14-11-17-12-8*29-10-15-6-13-0-26-8-12-19-17-11-14-24-4*23-14-11-25-28-16-6-5-21-10-27-7-4-3-1*,14.64458148234744,479.0,1386,0.0
35,23-1-3-24-4-7-28-0-26*9-1-3-11-17-22-0-18-13-6-21*1-9-23-20-7-27-10-15-5-6-13-0-22-19-12*1-3-14-7-27-29-2-15-6-13-18-0-26*9-23-14-7-16-6-13*9-3-11-25-28-16-6-5-21-2-29*21-15-16-28-25-22-12-8*3-1-24-7-16-6-5*21-10-7-20-14-11-17-22-18*26-8-19-17-28-16-27-29-2-7-20-24-4*17-22-25-7-27-29-2-10-6-13-0-12-8*1-3-23-20-7-25-0-18-19-12-17-11-14-24-4*,14.647796352583589,478.0,1282,0.0
36,23-1-3-24-4-7-28-0-26*9-1-3-11-17-22-0-18-13-6-21*1-9-23-20-7-27-10-15-5-6-13-0-22-19-12*1-3-14-7-27-29-2-15-6-13-18-0-26*9-23-14-7-16-6-13*9-3-11-25-28-16-6-5-21-2-29*21-15-16-28-25-22-12-8*3-1-24-7-16-6-5*21-10-7-20-14-11-17-22-18*26-8-19-17-28-16-27-29-2-7-20-24-4*17-22-25-7-27-29-2-10-6-13-0-12-8*3-23-20-7-25-0-18-19-12-17-11-14-24-4*,14.65060205751695,477.0,1294,0.0
37,23-1-3-24-4-7-28-0-26*9-1-3-11-17-22-0-18-13-6-21*9-23-20-7-27-10-15-5-6-13-0-22-19-12*1-3-14-7-27-29-2-15-6-13-18-0-26*9-23-14-7-16-6-13*9-3-11-25-28-16-6-5-21-2-29*21-15-16-28-25-22-12-8*3-1-24-7-16-6-5*21-10-7-20-14-11-17-22-18*26-8-19-17-28-16-27-29-2-7-20-24-4*17-22-25-7-27-29-2-10-6-13-0-12-8*1-3-23-20-7-25-0-18-19-12-17-11-14-24-4*,14.651449614215572,476.0,1269,0.0
38,1-3-24-4-7-28-0-26*9-1-3-11-17-22-0-18-13-6-21*9-23-20-7-27-10-15-5-6-13-0-22-19-12*9-1-3-14-7-27-29-2-15-6-13-18-0-26*9-23-14-7-16-6-13*9-3-11-25-28-16-6-5-21-2-29*21-15-16-28-25-22-12-8*3-1-24-7-16-6-5*21-10-7-20-14-11-17-22-18*26-8-19-17-28-16-27-29-2-7-20-24-4*17-22-25-7-27-29-2-10-6-13-0-12-8*1-3-23-20-7-25-0-18-19-12-17-11-14-24-4*,14.656739537058684,475.0,1255,0.0
