,f_1,f_2,R_x
45,15.051496375964462,383,19-17-28-7-4-1-3-14*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*19-17-28-16-10-21*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*24-4*29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-27-10-21-5-6-16-28-25-11*18-0-28-16-27-29-2-7-24-1-3-9*19-18-13-6-21-15-10-7-14-11*
48,15.064881926584054,382,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*19-22-17-28-16-10*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-2-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*12-18-0-28-16-27-29-2-7-24-1-3*17-19-18-13-6-21-15-10-27-7-14-11*
46,15.066343231236848,381,19-17-28-7-4-1-3-14*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*19-17-28-16-10-21*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*24-4*29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-27-10-21-5-6-16-28-25-11*18-0-28-16-27-29-2-7-24-1-3*19-18-13-6-21-15-10-7-14-11*
6,15.081073182137011,380,19-17-28-7-4-1-3*8-12-18-13-6-15-10-27-7-20-14-11-17-19*20-24*19-18-0-25-7-20-4*12-19-22-0-13-6-5-21-10-27-7-20-23-3-1*8-12-22-25-7-27-29-2-10-15-16-28-17-19*2-27*18-0-28-16-27-29-2-7-24-1-3-9*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*23-14-11-25-28-16-6-21-5*8-12-17-11-14-24-4*5-21-15-2-29*
50,15.081979191021745,379,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17-28-16-10*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*2-29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*12-18-0-28-16-27-29-2-7-24-3-1*17-19-18-13-6-21-15-10-27-7-14-11*
144,15.09662146364274,378,1-3-23-20-7-10-21-5*19-17-11-14-20-4-1-3-24-7-2-29*4-24-20-7-25-0-18-12-19-17-28-16-2-29*12-18-13-6-15-10-2-29-27-7-25-22-19-8*9-14-7-27-10-15*13-6-16-7-14-23-1-3*11-25-28-16-15-21-5-6-13-0-19-8*28-7-4*22-12*9-1-3-11-17-22-0-18-13-6-21*14-24*23-14-11-17-12-8-26-0-28-16-27-10*
47,15.097176759410802,377,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17-28-16-10*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*12-18-0-28-16-27-29-2-7-24-1-3*17-19-18-13-6-21-15-10-27-7-14-11*
58,15.101209960252511,376,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*25-22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*4-1-3-23-20-7-10-21-5-6-16-28-25-11*19-22-18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
51,15.110123918634557,374,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17-28-16-10*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*2-29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*12-18-0-28-16-27-29-2-7-24-3-1*17-19-18-13-6-21-15-10-27-7-14-11*
57,15.110971475333178,373,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*25-22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*4-1-3-23-20-7-10-21-5-6-16-28-25-11*22-18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
52,15.11649520692074,371,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17-28-16-10*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*2-29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*12-18-0-28-16-27-29-2-7-24-3-1*19-18-13-6-21-15-10-27-7-14-11*
61,15.12763034837503,368,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*4-1-3-23-20-7-10-21-5-6-16-28-25-11*22-18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
60,15.1428863689502,367,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*25-22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*22-18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
56,15.154196866962824,366,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*25-22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*4-1-3-23-20-7-10-21-5-6-16-28-25-11*18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
62,15.159545241992053,362,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8-26*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*22-18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
54,15.17699321954641,361,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4-1*3-4*2-29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*18-0-28-16-27-29-2-7-24-3-1*12-19-18-13-6-21-15-10-27-7-14-11*
55,15.186316343231235,360,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*25-22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*2-29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*18-0-28-16-27-29-2-7-24-3-1*12-19-18-13-6-21-15-10-27-7-14-11*
59,15.187689969604865,357,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*22-18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
63,15.202770633621698,355,19-17-28-7-4*8-12-0-13-6-15-10-2-29*22-18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25-11*18-0-28-16-27-29-2-7-24-1-3-9*12-19-18-13-6-21-15-10-27-7-14-11*
69,15.20686228664952,354,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-1*29-27-7-25-22-19-12-8-26*13-6-16-7-14-9-1-3-11-17-22-18-0-26*25-28-16-6-5-21-10-7-20-23-3-1-4*18-0-28-16-27-29-2-7-24-1-3-9*12-19-0-18-13-6-21-15-10-27-7-14-11*
68,15.209112695814824,353,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-1*29-27-7-25-22-19-12-8-26*13-6-16-7-14-9-1-3-11-17-22-18-0-26*25-28-16-6-5-21-10-7-20-23-3-1-4*18-0-28-16-27-29-2-7-24-3-1-9*12-19-18-13-6-21-15-10-27-7-14-11*
0,15.213905775075988,351,26-0-13-6-5-21-15-10-27-7-20-14-23-3-1*18-22*5-6-16-7-14-23-9-1*29-27-7-25-22-19-12-8-26*8-12-18-13-6-15-10-2-29*23-14-11-25-28-16-10-21-5*29-2-27-16-28-17-19-12*9-1-3-11-17-22-0-18-13-6-21-2-29*4-24-20-7-25-0-18-19-12*29-2-7-24-3-1-9*3-1-4-7-28-0-26*8-12-17-11-14-24-4*
66,15.23678980593874,349,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5-21*8-12-17-11-14-24-4*3-1-4*29-27-7-25-22-19-12-8*13-6-16-7-14-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25*18-0-28-16-27-29-2-7-24-3-1*12-19-18-13-6-21-15-10-27-7-14-11*
71,15.243511807341594,347,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-1*29-27-7-25-22-19-12-8*13-6-16-7-14-9-1-3-11-17-22-18-0-26*25-28-16-6-5-21-10-7-20-23-3-1-4*18-0-28-16-27-29-2-7-24-1-3*12-19-0-18-13-6-21-15-10-27-7-14-11*
53,15.26680500350713,346,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*2-29-27-7-25-22-19-12-8*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25*18-0-28-16-27-29-2-7-24-3-1*19-18-13-6-21-15-10-27-7-14-11*
65,15.274374561608605,345,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-4*29-27-7-25-22-19-12-8*13-6-16-7-14-9-1-3-11-17-22-18-0-26*1-3-23-20-7-10-21-5-6-16-28-25*18-0-28-16-27-29-2-7-24-3-1*12-19-18-13-6-21-15-10-27-7-14-11*
76,15.27723871872808,344,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-1*27-7-25-22-19-12-8*13-6-16-7-14-9-1-3-11-17-22-18-0-26*25-28-16-6-5-21-10-7-20-23-3-1-4*12-18-0-28-16-27-29-2-7-24-3-1*19-0-18-13-6-21-15-10-27-7-14-11*
0,15.298339957914424,336,26-0-13-6-5-21-15-10-27-7-20-14-23-3-1*18-22*5-6-16-7-14-23-9-3-1*2-29-27-7-25-22-19-12-8-26*8-12-18-13-6-15-10-2-29*11-25-28-16-10-21-5*29-2-27-16-28-17-19-12*9-1-3-11-17-22-0-18-13-6-21*4-24-20-7-25-0-18-19*29-2-7-24-3-1-9*9-3-1-4-7-28-0-26*8-12-17-11-14-24-4*
5,15.369797755436052,335,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*4-3*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*26-8-12-19-22-25-7-27-29-2-10-15*21-15-29*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21*
3,15.376110591536124,333,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*4-3-1*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*26-8-12-19-22-25-7-27-29-2-10-15*21-15*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21-5*
73,15.395458265139116,332,19-17-28-7-4*8-12-0-13-6-15-10-2-29*18-0-25-7-20-24-4*22-17*23-14-11-17-22-0-13-6-5*8-12-17-11-14-24-4*3-1*7-25-22-19-12*13-6-16-7-14-9-1-3-11-17-22-18-0-26*25-28-16-6-5-21-10-7-20-23-3-1-4*18-0-28-16-27-29-2-7-24-3-1*19-0-18-13-6-21-15-10-27-7-14-11*
4,15.402589431844753,329,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*4-3*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*26-8-12-19-22-25-7-27-29-2-10-15*21-15*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21*
1,15.415887304185176,328,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*4-23-3-1*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*8-12-19-22-25-7-27-29-2-10-15*10-15*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21-5*
2,15.42012508767828,325,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*4-3-1*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*8-12-19-22-25-7-27-29-2-10-15*10-15*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21-5*
0,15.424538227729718,319,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*3-1*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*8-12-19-22-25-7-27-29-2-10-15*10-15*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21-5*
0,15.554740472293664,305,20-4*19-12-0-13-6-5-21-15-16-28-25-11*8-12-17-11-14-24-4-7-28-0-26*29-2-7-24-1-3*12-19-17-28-16-27-2*18-0*8-12-19-22-25-7-27-29*23-14-20-7-25-0-18-13*9-1-3-11-17-22-0-18-13-6-15-10-2-29*1-3*4-1-3-9-23-14-7-27-10-21-5*5-6-16-7-20-24-3-1-9*
1,15.586889174655132,304,20-4*19-12-0-13-6-5-21-15-16-28-25-11*8-12-17-11-14-24-4-7-28-0-26*29-2-7-24-3*12-19-17-28-16-27-2*18-0*8-12-19-22-25-7-27-29*23-14-20-7-25-0-18-13*9-1-3-11-17-22-0-18-13-6-15-10-2-29*1-3*4-1-3-9-23-14-7-27-10-21-5*5-6-16-7-20-24-3-1-9*
0,15.664542903904604,289,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9*6-21*1-9-23-14-7-16-6-5*26-8-12-19-17-28-16-27-29-2-7-24-3-1*4-1-3-23-14-20-7-27-10-15-21*4-24-20-7-25-22-19-12-8*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*9-23-14-11-17-22-0-13-6-5-21*
1,15.725040916530276,288,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9*6-21*1-9-23-14-7-16-6-5*26-8-12-19-17-28-16-27-29-2-7-24-3-1*4-1-3-23-14-20-7-27-10-15-21*4-24-20-7-25-22-12-8*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*9-23-14-11-17-22-0-13-6-5-21*
2,15.791880991349077,286,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9*6-21*1-23-14-7-16-6-5*26-8-12-19-17-28-16-27-29-2-7-24-3-1*4-1-3-23-14-20-7-27-10-15-21*4-24-20-7-25-22-12-8*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*9-23-14-11-17-22-0-13-6-5-21*
0,15.87216506897358,269,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9-23-14-7-16-6-5*6-21*1-9*8-12-19-17-28-16-27-29-2-7-24-3-1-9*1-3-23-14-20-7-27-10-15*4-24-20-7-25-22-19-12-8*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*23-14-11-17-22-0-13-6-5*
1,15.946750058452189,265,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9-23-14-7-16-6-5*6-21*1-9*8-12-19-17-28-16-27-29-2-7-24-3-1-9*1-3-23-14-20-7-27-10-15*4-24-20-7-25-22-19-12*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*23-14-11-17-22-0-13-6-5*
0,16.06073182137012,253,12-19-17-28-16-27-29-2-7-24-1-3*20-7-25-22-19-12*28-25*0-18*9-3-23-14-20-7-27-10-21*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-18-13-6-15-10-2-29*4-24-14-11-17-12-8*0-18*18-0-28-7-4*24-20*23-14-11-17-22-0-13-6-21-5*
1,16.113397241056816,251,12-19-17-28-16-27-29-2-7-24-1-3*20-7-25-22-19-12*28-25*0-18*9-3-23-14-20-7-27-10-21*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*12-18-13-6-15-10-2-29*4-24-14-11-17-12-8*0-18*18-0-28-7-4*24-20*23-14-11-17-22-0-13-6-21-5*
2,16.200111059153613,249,12-19-17-28-16-27-29-2-7-24-1-3*20-7-25-22-19*28-25*0-18*9-3-23-14-20-7-27-10-21*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*12-18-13-6-15-10-2-29*4-24-14-11-17-12-8*0-18*18-0-28-7-4*24-20*23-14-11-17-22-0-13-6-21-5*
3,16.28027823240589,246,12-19-17-28-16-27-29-2-7-24-1-3*20-7-25-22-19*28-25*0-18*9-3-23-14-20-7-27-10-21*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*12-18-13-6-15-10-2-29*4-24-14-11-17-12-8*0-18*18-0-28-7-4*24-20*14-11-17-22-0-13-6-21-5*
0,16.3180967968202,234,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-19-12*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-18-13-6-15-10-2-29*8-12-17-11-14-20-7-27-10-15-21*0-18*18-0-28-7-4*24-20*17-22-0-13-6-21-5*
78,16.472322889876082,233,26-0-28-7-4*29-2-10-21*0-18*19-12-0-13-6-15-10-27-7-20-24-3-1*11-25-28-16-6-21-5*5-6-16-7-14-23-9-1-3-11-17-22-0-18-13*16-27*0-18*10-15*19-18*12-19-17-28-16-27-29-2-7-25-22-18*8-12-17-11-14-24-4*
1,16.487169745148467,232,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-19-12*28-25*0-18*14-24*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-18-13-6-15-10-2-29*8-12-17-11-14-20-7-27-10-15-21*0-18*18-0-28-7-4*24-20*17-22-0-13-6-21-5*
85,16.497691138648584,231,26-0-28-7-4*29-2-10-21*0-18*19-12-0-13-6-15-10-27-7-20-24-3-1-23*11-25-28-16-6-21-5*5-6-16-7-14-23-9-1-3-11-17-22-0-18*16-27*0-18*10-15*19-22*12-18-22-25-7-2-29-27-16-28-17-19*8-12-17-11-14-24-4*
77,16.521451952303018,230,26-0-28-7-4*29-2-10-21*0-18*8-12-0-13-6-15-10-27-7-20-24-3-1*11-25-28-16-6-21-5*5-6-16-7-14-23-9-1-3-11-17-22-0-18*16-27*0-18*10-15*0-25*12-19-17-28-16-27-29-2-7-25-22-18*8-12-17-11-14-24-4*
86,16.527618657937808,228,26-0-28-7-4*29-2-10-21*0-18*19-12-0-13-6-15-10-27-7-20-24-3-1*11-25-28-16-6-21-5*5-6-16-7-14-23-9-1-3-11-17-22-0-18*16-27*0-18*10-15*19-22*12-18-22-25-7-2-29-27-16-28-17-19*8-12-17-11-14-24-4*
89,16.551467149871407,227,26-0-28-7-4*29-2-10-21*0-18*19-12-0-13-6-15-10-27-7-20-24-3-1*11-25-28-16-6-21-5*5-6-16-7-14-23-9-1-3-11-17-22-0-18*16-27*0-18*10-15*19-22*0-18-22-25-7-2-29-27-16-28-17-19-12*8-12-17-11-14-24-4*
88,16.570697919102173,226,26-0-28-7-4*29-2-10-21*0-18*19-12-0-13-6-15-10-27-7-20-24-3-1*11-25-28-16-6-21-5*5-6-16-7-14-23-9-1-3-11-17-22-0-18*16-27*0-18*10-15*19-22*18-22-25-7-2-29-27-16-28-17-19-12*8-12-17-11-14-24-4*
0,16.583440495674537,217,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-19-12-0-13-6-15-10-2-29*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12*8-12-17-11-14-20-7-27-10-21-5*0-18*18-0-28-7-4*24-20*6-21*
1,16.712444470423193,216,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-12-0-13-6-15-10-2-29*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12*8-12-17-11-14-20-7-27-10-21-5*0-18*18-0-28-7-4*24-20*6-21*
2,16.79477437456161,215,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-12-0-13-6-15-10-2-29*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12*8-12-17-11-14-7-27-10-21-5*0-18*18-0-28-7-4*24-20*6-21*
6,16.80740004676175,214,12-19*26-0-28-7-4*28-25*19-18-0-25-7-20-24-3-1*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-0-18-13*19-17*8-12-17-11-14-20-7-27-10-21*19-12-0-13-6-15-10-2-29-27-16-28-17-22*2-7*3-9*6-21*
2,16.83718143558569,212,12-19*26-0-25-7-20-24-3-1*28-25*19-18-0-28-7-4*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-0-18*19-17*8-12-17-11-14-20-7-27-10-21-5*19-12-0-13-6-15-10-2-29-27-16-28-17-22*2-7*23-9*6-21*
3,16.87757189618892,211,12-19*26-0-28-7-4*28-25*19-18-0-25-7-20-24-3-1*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-0-18*19-17*8-12-17-11-14-20-7-27-10-21*19-12-0-13-6-15-10-2-29-27-16-28-17-22*2-7*23-3-9*6-21*
5,16.878361000701425,210,12-19*26-0-28-7-4-24*28-25*19-18-0-25-7-20-24-3-1*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-0-18*19-17*8-12-17-11-14-20-7-27-10-21*19-12-0-13-6-15-10-2-29-27-16-28-17-22*2-7*3-9*6-21*
4,16.890285246668224,208,12-19*26-0-28-7-4*28-25*19-18-0-25-7-20-24-3-1*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-0-18*19-17*8-12-17-11-14-20-7-27-10-21*19-12-0-13-6-15-10-2-29-27-16-28-17-22*2-7*3-9*6-21*
1,16.94458732756605,206,19-17-28-16-27-29-2-7-24-3-1*7-25*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-0-13-6-15-10-2-29*8-12-17-11-14-20-7-27-10-21-5*0-18-19*18-0-28-7-4*24-20*6-21*
0,16.965630114566284,202,19-17-28-16-27-29-2-7-24-3-1*7-25*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-0-13-6-15-10-2-29*8-12-17-11-14-20-7-27-10-21-5*0-18*18-0-28-7-4*24-20*6-21*
3,17.30818915127426,200,24-1-3-9-23-14-7-27-2-29*3-1-24-20-7-16-6-5-21*18-0*0-19*8-12-19-17-28-16-27-10-21*20-14-11*27-29-2-10-15-6-13-0-18-22-17-11-3-1-9*16-28-25*26-0*8-12-18-0-25-7-4-24*14-24*7-28*
2,17.33683072246902,195,24-1-3-9-23-14-7-27-2-29*3-1-24-20-7-16-6-5-21*18-0*0-19*8-12-19-17-28-16-27-10-21*20-14-11*29-2-10-15-6-13-0-18-22-17-11-3-1-9*16-28-25*26-0*8-12-18-0-25-7-4-24*14-24*7-28*
1,17.366729015665186,190,24-1-3-9-23-14-7-27-2-29*3-1-24-20-7-16-6-5-21*18-0*0-19*8-12-19-17-28-16-27-10-21*20-14-11*29-2-10-15-6-13-0-18-22-17-11-3-1-9*28-25*26-0*8-12-18-0-25-7-4-24*14-24*7-28*
0,17.369651624970775,185,1-3-9-23-14-7-27-2-29*3-1-24-20-7-16-6-5-21*18-0*0-19*8-12-19-17-28-16-27-10-21*20-14-11*29-2-10-15-6-13-0-18-22-17-11-3-1-9*28-25*26-0*8-12-18-0-25-7-4-24*14-24*7-28*
113,17.70823591302315,182,24-20*25-28-17*8-12-19-22-25-7-27-29-2-10*21-10-27-7-20-14*3-1-24-4-7-28-0-26*16-27*15-10-6-13-0-18-22-17-11-14-23-9-1*19-17*9-3-23-14-7-16-6-5-21*14-24*0-12*7-24*
1,17.740589198036005,176,21-10-27-16-28-17-19-12*28-25*18-0*24-14*26-0*22-0*9-1-3-11-17-22-18-0-13-6-15-10-2-29*1-3-24-4-7-16-6-5-21*9-3-23-14-7-27-2-29*24-4*11-14-9*8-12-0-25-7-20-24*
0,17.744885433715222,171,21-10-27-16-28-17-19-12*28-25*18-0*24-14*26-0*22-0*9-1-3-11-17-22-18-0-13-6-15-10-2-29*1-3-24-4-7-16-6-5-21*9-3-23-14-7-27-2-29*24-4*11-14*8-12-0-25-7-20-24*
2,17.85924713584288,169,21-10-27-16-28-17-19-12*28-25*18-0*24-14*26-0*22-0*9-1-3-11-17-22-18-0-13-6-15-10-2*1-3-24-4-7-16-6-5-21*9-3-23-14-7-27-2-29*24-4*11-14*8-12-0-25-7-20-24*
3,18.055149637596447,167,21-10-27-16-28-17-19*28-25*18-0*24-14*26-0*22-0*9-1-3-11-17-22-18-0-13-6-15-10-2*1-3-24-4-7-16-6-5-21*9-3-23-14-7-27-2-29*24-4*11-14*8-12-0-25-7-20-24*
67,18.13026069675006,166,7-28-0-26*0-18*8-12-19-22-25-7-27-29-2-10-15-6*10-21-5-6-13-0-18-22-17-11-14-9-1-3*6-16-7-4-24-1-3*12-0*20-14*28-25*3-23-14-7-10-15*14-24*27-16*20-7*
70,18.15133270984335,165,7-10-15*0-18*8-12-19-22-25-7-27-29-2-10-6*21-5-6-13-0-18-22-17-11-14-9-1*3-1-24-4-7-28-0-26*0-19*20-14*28-25*9-3-23-14-7-16-6-21*14-24*27-16*20-7*
